target,pred,data
0.18,0.2398068352856497,ai
0.19,0.15333792838266483,ai
0.19,0.19561467119624565,ai
0.19,0.19621157710442724,ai
0.19,0.20899699849934386,ai
0.19,0.165321496116358,ai
0.19,0.20035794630398962,ai
0.19,0.1895065189765784,ai
0.2,0.23504333233347469,ai
0.2,0.15133365671966093,ai
0.2,0.19677496937443467,ai
0.2,0.19375244901147645,ai
0.2,0.1938882262767452,ai
0.2,0.21445992192747393,ai
0.2,0.31797479021779784,ai
0.21,0.28440426964812016,ai
0.21,0.22576107448287308,ai
0.21,0.15938977824688472,ai
0.21,0.20254818204952238,ai
0.21,0.3259224812559696,ai
0.21,0.18991884080786256,ai
0.21,0.21646548145230599,ai
0.22,0.22477948095183684,ai
0.22,0.2175045397563227,ai
0.22,0.21433764209166956,ai
0.22,0.23386804071156977,ai
0.22,0.19491373416656765,ai
0.22,0.19870289502659166,ai
0.22,0.2119867836583415,ai
0.23,0.2309084394691512,ai
0.23,0.2207720549853958,ai
0.23,0.2290217390946176,ai
0.23,0.23487935159050688,ai
0.23,0.2262068521241638,ai
0.23,0.2124353281613099,ai
0.23,0.23282095692730279,ai
0.24,0.225854365625556,ai
0.24,0.25704224532624975,ai
0.24,0.35095283575194886,ai
0.24,0.19915886968072824,ai
0.24,0.2616790088288864,ai
0.24,0.2443912454406448,ai
0.24,0.2428095465282894,ai
0.25,0.3501231181778016,ai
0.25,0.2446057879354775,ai
0.25,0.20082533869103888,ai
0.25,0.24108770257430734,ai
0.25,0.253783512136362,ai
0.25,0.2350332509899898,ai
0.25,0.2509071666169639,ai
0.26,0.24178575709624073,ai
0.26,0.2544774878607993,ai
0.26,0.26350748827122966,ai
0.26,0.2564523556499639,ai
0.26,0.25031656184317463,ai
0.26,0.26923687463965656,ai
0.26,0.2552666244359686,ai
0.27,0.27344968128287594,ai
0.27,0.30772397515461136,ai
0.27,0.24509282317548522,ai
0.27,0.26159040440006537,ai
0.27,0.2841528231670095,ai
0.27,0.2673425367522904,ai
0.27,0.2829739641455941,ai
0.28,0.2923738196604065,ai
0.28,0.2830961063553279,ai
0.28,0.2785058229287305,ai
0.28,0.27824826273782854,ai
0.28,0.2765089987032557,ai
0.28,0.28130523053277,ai
0.28,0.2705819076542631,ai
0.29,0.2885528544944022,ai
0.29,0.4218755008775736,ai
0.29,0.3062652094543772,ai
0.29,0.2749367500932196,ai
0.29,0.30590805121465925,ai
0.29,0.286234890938013,ai
0.29,0.29473155974491494,ai
0.3,0.3031537029703807,ai
0.3,0.30668410894100473,ai
0.3,0.3090098308458532,ai
0.3,0.30018577334702756,ai
0.3,0.29720139310393606,ai
0.3,0.2455815468609612,ai
0.3,0.3027473750081334,ai
0.31,0.30947285893406185,ai
0.31,0.19445182681341525,ai
0.31,0.3106666951509347,ai
0.31,0.30698615328754836,ai
0.31,0.3286859131396869,ai
0.31,0.29735486252362797,ai
0.31,0.3065680388449031,ai
0.32,0.3220980185999679,ai
0.32,0.32231938681070776,ai
0.32,0.3555309699291346,ai
0.32,0.3264105778995724,ai
0.32,0.32631022307251834,ai
0.32,0.38219239632227064,ai
0.32,0.3157063351941306,ai
0.33,0.4081996724067283,ai
0.33,0.3263237813772623,ai
0.33,0.3294323429419947,ai
0.33,0.3451659230134161,ai
0.33,0.3361078338454131,ai
0.33,0.3814457107080804,ai
0.33,0.37355950676697175,ai
0.34,0.33560619721452956,ai
0.34,0.30558166235590367,ai
0.34,0.3516253119660403,ai
0.34,0.356372533289312,ai
0.34,0.38343386421912107,ai
0.34,0.3525398819525607,ai
0.34,0.3408646566231653,ai
0.35,0.3487854157848854,ai
0.35,0.3783265429176211,ai
0.35,0.37039631834731457,ai
0.35,0.34839653362602285,ai
0.35,0.35016251618412797,ai
0.35,0.3707649370300082,ai
0.35,0.36383520998993246,ai
0.36,0.3755830748513587,ai
0.36,0.3700690817282005,ai
0.36,0.35912954514109247,ai
0.36,0.3628403282398069,ai
0.36,0.3629328227095784,ai
0.36,0.3802734512763263,ai
0.36,0.3723717117862766,ai
0.37,0.3659790769495365,ai
0.37,0.3630653636223077,ai
0.37,0.36501801689479996,ai
0.37,0.3649027250574518,ai
0.37,0.5192604214128088,ai
0.37,0.3726178686765334,ai
0.37,0.3957650658774317,ai
0.38,0.38472115603551116,ai
0.38,0.37561490103080347,ai
0.38,0.3802066033488854,ai
0.38,0.37653401162399663,ai
0.38,0.37398715956830253,ai
0.38,0.4504086145997145,ai
0.38,0.3796822766916111,ai
0.39,0.396015589105048,ai
0.39,0.39272522023747,ai
0.39,0.39586905560241514,ai
0.39,0.39447427796813345,ai
0.39,0.3988655710662466,ai
0.39,0.38968391197835484,ai
0.39,0.39156666307688387,ai
0.4,0.398137271703193,ai
0.4,0.40502573518178003,ai
0.4,0.4317762146730176,ai
0.4,0.3949524637455448,ai
0.4,0.42645946677444013,ai
0.4,0.421581023698989,ai
0.4,0.4217292394767291,ai
0.41,0.4239261976907028,ai
0.41,0.41722650957536,ai
0.41,0.4627958186966772,ai
0.41,0.5196713367756151,ai
0.41,0.4154981843113166,ai
0.41,0.4079716577342519,ai
0.41,0.45942450621396347,ai
0.42,0.4242455311697287,ai
0.42,0.42357155261861856,ai
0.42,0.4218822679065448,ai
0.42,0.42406296709091956,ai
0.42,0.4189035600395818,ai
0.42,0.4173267977703636,ai
0.42,0.482117769960723,ai
0.43,0.4136065874576808,ai
0.43,0.43290324353486037,ai
0.43,0.47559325921011264,ai
0.43,0.4304219221364173,ai
0.43,0.43274208853935053,ai
0.43,0.4362861634996644,ai
0.43,0.43338748942235933,ai
0.44,0.3482983495527398,ai
0.44,0.43537139054110247,ai
0.44,0.43494107421516853,ai
0.44,0.44622741045547376,ai
0.44,0.4477270559295668,ai
0.44,0.4335207961918068,ai
0.44,0.4416504508226352,ai
0.45,0.45418593956659287,ai
0.45,0.4493737724077799,ai
0.45,0.568966396885427,ai
0.45,0.4536620686441986,ai
0.45,0.45349426084020317,ai
0.45,0.4495426951251986,ai
0.45,0.4537301066235345,ai
0.46,0.4659058376470591,ai
0.46,0.46088361710521863,ai
0.46,0.4616428605405057,ai
0.46,0.46414070379854394,ai
0.46,0.46905396180011893,ai
0.46,0.47227493426024314,ai
0.46,0.46336630694518277,ai
0.47,0.46911601036102757,ai
0.47,0.4749377635797102,ai
0.47,0.4708885791891862,ai
0.47,0.466869709957301,ai
0.47,0.4746784994210858,ai
0.47,0.4761979919287652,ai
0.47,0.4725222108316941,ai
0.48,0.4988664630860873,ai
0.48,0.47842655739393736,ai
0.48,0.48260421735153153,ai
0.48,0.4821711662104222,ai
0.48,0.5147349179380272,ai
0.48,0.4790660192382836,ai
0.48,0.4886307413309824,ai
0.49,0.5343584870296605,ai
0.49,0.4871939283656748,ai
0.49,0.5134306812749532,ai
0.49,0.5024120227685762,ai
0.49,0.5031935701709327,ai
0.49,0.4942073869593782,ai
0.49,0.5055262192446143,ai
0.5,0.49616794607065445,ai
0.5,0.4973729851267252,ai
0.5,0.49832052883586847,ai
0.5,0.4986234852596264,ai
0.5,0.503812497774528,ai
0.5,0.498397690146558,ai
0.5,0.5071877883734508,ai
0.51,0.5115016142104635,ai
0.51,0.5163687303521847,ai
0.51,0.5073219213629119,ai
0.51,0.5259884451079023,ai
0.51,0.5102070332471873,ai
0.51,0.5157208215318415,ai
0.51,0.5161363491155737,ai
0.52,0.5281499798746226,ai
0.52,0.5236889590317754,ai
0.52,0.5351698624037109,ai
0.52,0.5101623731345704,ai
0.52,0.527168883467729,ai
0.52,0.525091229893559,ai
0.52,0.5610402994604298,ai
0.53,0.5343406762545059,ai
0.53,0.5374940680072119,ai
0.53,0.5260614548834293,ai
0.53,0.5410336210858603,ai
0.53,0.535407709467482,ai
0.53,0.5394686529214425,ai
0.53,0.5778991348024245,ai
0.54,0.5486845444476778,ai
0.54,0.5442057540090626,ai
0.54,0.5513823869550293,ai
0.54,0.5478769392739063,ai
0.54,0.5458192461617023,ai
0.54,0.5584729760132645,ai
0.54,0.5474967689103751,ai
0.55,0.5576755620520738,ai
0.55,0.5683223912389117,ai
0.55,0.5536965272628763,ai
0.55,0.5572860748225079,ai
0.55,0.5531150669431029,ai
0.55,0.5497536051381907,ai
0.55,0.5561837594402438,ai
0.56,0.5780314457766013,ai
0.56,0.5621495929656667,ai
0.56,0.5702481866845082,ai
0.56,0.5658850978704334,ai
0.56,0.5583531986215191,ai
0.56,0.5676895946105341,ai
0.56,0.5800146180042163,ai
0.57,0.5877553963059879,ai
0.57,0.5698275045966439,ai
0.57,0.595600535858187,ai
0.57,0.5682534290162512,ai
0.57,0.5702229287545454,ai
0.57,0.590566509291295,ai
0.57,0.5719025803600647,ai
0.58,0.5933135690283873,ai
0.58,0.627852650790433,ai
0.58,0.6150638268787837,ai
0.58,0.5829568725743625,ai
0.58,0.5829282718094643,ai
0.58,0.5820950014818765,ai
0.58,0.5912133190847696,ai
0.59,0.5963429429567538,ai
0.59,0.6363634842370706,ai
0.59,0.595511889543331,ai
0.59,0.5934700545922557,ai
0.59,0.5857119058485653,ai
0.59,0.597655281998019,ai
0.59,0.6490487625252106,ai
0.6,0.6090252621703157,ai
0.6,0.6193555374689846,ai
0.6,0.6056805383572201,ai
0.6,0.6060209782496517,ai
0.6,0.6236361035215388,ai
0.6,0.6188923400341977,ai
0.6,0.6073583871516358,ai
0.61,0.6235445152749495,ai
0.61,0.6181887723795769,ai
0.61,0.6095713886354561,ai
0.61,0.6096464173289275,ai
0.61,0.6121645490034606,ai
0.61,0.6221173266023382,ai
0.61,0.6053512612703819,ai
0.62,0.6251364072324718,ai
0.62,0.6215359916496119,ai
0.62,0.624587547620066,ai
0.62,0.6383646008849272,ai
0.62,0.6357139985344152,ai
0.62,0.6254277275240212,ai
0.62,0.6532330390147267,ai
0.63,0.6430316765089177,ai
0.63,0.6662367938817484,ai
0.63,0.6404349358079072,ai
0.63,0.6370898527957599,ai
0.63,0.6340730461273847,ai
0.63,0.6429986126287159,ai
0.63,0.6402152826743449,ai
0.64,0.657661413083506,ai
0.64,0.6519718843295023,ai
0.64,0.646742570362082,ai
0.64,0.6570299994626814,ai
0.64,0.6511931493553683,ai
0.64,0.6550146714330235,ai
0.64,0.64754214949872,ai
0.65,0.6492031918477283,ai
0.65,0.6553273709228099,ai
0.65,0.6528277623013092,ai
0.65,0.6560831382139912,ai
0.65,0.6516235931749562,ai
0.65,0.713567025549013,ai
0.65,0.6606131366107664,ai
0.66,0.6718677274489899,ai
0.66,0.6701621225879995,ai
0.66,0.6792564727804807,ai
0.66,0.663129397113432,ai
0.66,0.6716636231578719,ai
0.66,0.6697217767047153,ai
0.66,0.6695463171023613,ai
0.67,0.690693436447782,ai
0.67,0.6871631621601668,ai
0.67,0.6892565604325855,ai
0.67,0.6747710102399074,ai
0.67,0.671609189913889,ai
0.67,0.6746245711575525,ai
0.67,0.6808778887074936,ai
0.68,0.6983759096817669,ai
0.68,0.6919656125352842,ai
0.68,0.6966522838291527,ai
0.68,0.6971001795977427,ai
0.68,0.6834811081864078,ai
0.68,0.6972357001343427,ai
0.68,0.6942164779031339,ai
0.69,0.6942794139397684,ai
0.69,0.717632953001588,ai
0.69,0.6958277925088111,ai
0.69,0.6976927394959365,ai
0.69,0.6977328059973368,ai
0.69,0.7596351294243202,ai
0.69,0.714449541044043,ai
0.7,0.7012715845699318,ai
0.7,0.7072778627420859,ai
0.7,0.7017998410332925,ai
0.7,0.7023898191578762,ai
0.7,0.700473583720563,ai
0.7,0.7246308661470108,ai
0.7,0.708575826464721,ai
0.71,0.7132485161532522,ai
0.71,0.7158780036665284,ai
0.71,0.8286682107015971,ai
0.71,0.7180977758323992,ai
0.71,0.7113592882084451,ai
0.71,0.7186282670056277,ai
0.71,0.7069568860447379,ai
0.72,0.7154052279090433,ai
0.72,0.7258738920036062,ai
0.72,0.7214334494769077,ai
0.72,0.7208907458051544,ai
0.72,0.7284692841262503,ai
0.72,0.723270628477179,ai
0.72,0.7258936790211719,ai
0.73,0.7320568272617446,ai
0.73,0.729904531896421,ai
0.73,0.793970577170476,ai
0.73,0.7325374689838651,ai
0.73,0.735033407364943,ai
0.73,0.7295226178252818,ai
0.73,0.73247028839906,ai
0.74,0.7760487852455593,ai
0.74,0.7762473116998492,ai
0.74,0.7345275018765973,ai
0.74,0.7412647447078531,ai
0.74,0.7443306476327413,ai
0.74,0.7402279674504186,ai
0.74,0.7487800380776707,ai
0.75,0.7564820392133309,ai
0.75,0.743863458497104,ai
0.75,0.7531430776722448,ai
0.75,0.7586711356720772,ai
0.75,0.7576399023461423,ai
0.75,0.7502618522150387,ai
0.75,0.7594454171548096,ai
0.76,0.7655795930496433,ai
0.76,0.7636290152694738,ai
0.76,0.7601633021643871,ai
0.76,0.7627200846996917,ai
0.76,0.7644231248849178,ai
0.76,0.7607088021966233,ai
0.76,0.767682245762793,ai
0.77,0.7741963859977121,ai
0.77,0.7752107132199259,ai
0.77,0.7747320475398121,ai
0.77,0.7728488495145188,ai
0.77,0.7729997584159438,ai
0.77,0.7723890451158335,ai
0.77,0.7736705597510714,ai
0.78,0.807168039110924,ai
0.78,0.7999569087868509,ai
0.78,0.7848041612340533,ai
0.78,0.7770276107729842,ai
0.78,0.7866476312669424,ai
0.78,0.8059122395216278,ai
0.78,0.7934264778135791,ai
0.79,0.7944861553863128,ai
0.79,0.787710216566233,ai
0.79,0.8096524509804177,ai
0.79,0.8346039031108345,ai
0.79,0.7925936228744993,ai
0.79,0.7965356163035731,ai
0.79,0.8124330764197325,ai
0.8,0.8061493839016277,ai
0.8,0.8102501412261356,ai
0.8,0.8121193583524345,ai
0.8,0.8062856128915646,ai
0.8,0.8038816516488668,ai
0.8,0.8064281302099053,ai
0.8,0.8005144564559433,ai
0.81,0.8243606504517131,ai
0.81,0.8072648897247925,ai
0.81,0.8093770760806721,ai
0.81,0.8220106394335231,ai
0.81,0.8155016437061119,ai
0.81,0.8198513032508606,ai
0.81,0.8150903830062726,ai
0.82,0.8796281250066821,ai
0.82,0.8215942610560164,ai
0.82,0.8267244379815809,ai
0.82,0.8200252966552216,ai
0.82,0.8108369975716438,ai
0.82,0.8380328284841813,ai
0.82,0.8503133044238692,ai
0.83,0.829800452436732,ai
0.83,0.8328168530972142,ai
0.83,0.8322744869444518,ai
0.83,0.8323308218853256,ai
0.83,0.8319441889188344,ai
0.83,0.8260607380536873,ai
0.83,0.8426480548823584,ai
0.84,0.8661704733249834,ai
0.84,0.856123576985572,ai
0.84,0.8396642015243387,ai
0.84,0.8386379694871451,ai
0.84,0.8426824387537889,ai
0.84,0.913508486701904,ai
0.84,0.8383175634375539,ai
0.85,0.8416489250294482,ai
0.85,0.8610660368210529,ai
0.85,0.8599506229453154,ai
0.85,0.8317851921776954,ai
0.85,0.875391899330598,ai
0.85,0.8503526977551832,ai
0.85,0.8412962288723002,ai
0.86,0.8680183347065532,ai
0.86,0.8735125455264247,ai
0.86,0.8617335057955235,ai
0.86,0.8632108450230287,ai
0.86,0.8580506328793087,ai
0.86,0.8630158998271763,ai
0.86,0.872644445309549,ai
0.87,0.8749766686739309,ai
0.87,0.8790378781808924,ai
0.87,0.8756208335611777,ai
0.87,0.876948070101146,ai
0.87,0.8797759658643343,ai
0.87,0.8787667757489379,ai
0.87,0.930206737461354,ai
0.88,0.8833313172203716,ai
0.88,0.8859854878688619,ai
0.88,0.8922569545429067,ai
0.88,0.9069188048218906,ai
0.88,0.8830264307743994,ai
0.88,0.9578706670913604,ai
0.88,0.8768997302507634,ai
0.89,0.9435557310156394,ai
0.89,0.8942862449933324,ai
0.89,0.9386884195119989,ai
0.89,0.8948968282058948,ai
0.89,0.9086883918446333,ai
0.89,0.889551464817327,ai
0.89,0.8935623464634724,ai
0.9,0.9028521620218183,ai
0.9,0.9169900713462136,ai
0.9,0.8972299142554765,ai
0.9,0.9016049670492293,ai
0.9,0.9192660184536504,ai
0.9,0.9090777005716725,ai
0.9,0.9071153297954808,ai
0.91,0.9108023106390993,ai
0.91,0.9144301862942176,ai
0.91,0.9063060431309877,ai
0.91,0.9036373075787736,ai
0.91,0.9078136415017778,ai
0.91,0.9113574564296053,ai
0.91,0.9166111678556499,ai
0.92,0.9238240791049537,ai
0.92,0.9211236074891227,ai
0.92,0.9258208748685742,ai
0.92,0.9213171787165496,ai
0.92,0.9191290714664215,ai
0.92,0.9184268055791965,ai
0.92,0.9799187295741816,ai
0.93,0.9270225531093755,ai
0.93,0.9262807532390229,ai
0.93,0.9331455720261288,ai
0.93,0.9300734577775773,ai
0.93,0.9355898845339959,ai
0.93,0.9344454808434767,ai
0.93,0.9324632420416114,ai
0.94,0.9400544921455045,ai
0.94,0.9370053166034283,ai
0.94,0.946384167387409,ai
0.94,0.9507583975762302,ai
0.94,0.9375081383471701,ai
0.94,0.9430747413027037,ai
0.94,0.9381473704604583,ai
0.95,0.9485162879551183,ai
0.95,0.9477720938583549,ai
0.95,0.9534400200785751,ai
0.95,0.9530406679383772,ai
0.95,0.9528721238696573,ai
0.95,0.9465216168746753,ai
0.95,0.9509688800147607,ai
0.96,0.9590593442404055,ai
0.96,0.9613732531047873,ai
0.96,0.9596811758914648,ai
0.96,0.9651539698757192,ai
0.96,0.9624348107080124,ai
0.96,0.9640771588410629,ai
0.96,0.9629662812598183,ai
0.97,0.9671935967820519,ai
0.97,0.9681354297781203,ai
0.97,0.9750300170107311,ai
0.97,0.9713257023682242,ai
0.97,0.9751046695416398,ai
0.97,0.9709447135337751,ai
0.97,0.9659045281354217,ai
0.98,0.9845123108784886,ai
0.98,0.9771803410649283,ai
0.98,0.9794251283899363,ai
0.98,0.9775031533784982,ai
0.98,0.9826678798809537,ai
0.98,0.978529082625107,ai
0.98,0.9826292690005632,ai
0.99,0.9939353422135943,ai
0.99,0.9908127401652138,ai
0.99,0.9929537611369643,ai
0.99,0.9935334610603862,ai
0.99,0.9912698729930155,ai
0.99,0.98607466532103,ai
0.99,0.9916463768204513,ai
1.0,0.9984693987546525,ai
1.0,0.9978973769982503,ai
1.0,0.9993438249688027,ai
1.0,0.9986995884223007,ai
1.0,0.9964509243961462,ai
1.0,0.9965241496302959,ai
1.0,1.0,ai
