datatype,transform,modelSeed,learning_rate,optimizer_name,blocks,padding,stride,kernel_size,real_best_mae_epoch,real_best_mae,tbdir
,transform_padding,82,0.0050458505733716,RMSprop,5,4,2,5,28,0.4820738732814789,
,transform_padding,17,0.0476884538080522,SGD,4,6,6,7,19,0.3309881687164306,
,transform_padding,100,0.0205843257912226,Adam,5,4,2,7,26,0.4877130389213562,
,transform_padding,65,0.0867178811602089,SGD,5,4,2,7,16,0.1625523716211319,
,transform_padding,60,0.0568001919251303,SGD,5,4,2,7,23,0.1736070364713668,
,transform_padding,58,0.0890021693228792,SGD,5,4,2,7,29,0.1409596055746078,
,transform_padding,45,0.0256769426576331,SGD,5,4,2,7,29,0.1680105179548263,
,transform_padding,59,0.0555624881032187,SGD,5,2,2,7,20,0.1469094604253769,
,transform_padding,42,0.0118939647179399,RMSprop,5,2,2,7,28,0.4844512939453125,
,transform_padding,20,0.0224493317217061,Adam,5,2,2,7,27,0.5396482348442078,
,transform_padding,59,0.061510404451364,SGD,5,2,2,3,25,0.1642508506774902,
,transform_padding,54,0.0524784500199091,SGD,5,4,2,7,28,0.1475538313388824,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,4,0.5603256225585938,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,29,0.1754810512065887,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,27,0.1485281139612198,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,29,0.333239197731018,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,23,0.4004728496074676,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,0,0.2543549537658691,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,20,0.1821933686733245,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,26,0.2175975292921066,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,22,0.275491327047348,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,20,0.4353967905044555,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,29,0.1752393692731857,
,transform_padding,76,0.0030070162326071,SGD,4,4,2,7,28,0.2017853260040283,
,transform_padding,78,0.0295639882241421,SGD,4,4,2,7,28,0.1506678462028503,
,transform_padding,70,0.0359286105947178,SGD,4,4,2,3,26,0.1910726726055145,
,transform_padding,79,0.0336400390325894,SGD,4,6,6,5,19,0.3331981301307678,
,transform_padding,84,0.0910492703880982,SGD,4,4,2,7,27,0.1563163697719574,
,transform_padding,65,0.0030937883175084,SGD,3,4,2,7,29,0.1883922517299652,
,transform_padding,87,0.0220948602557684,SGD,4,2,6,3,0,0.5605624914169312,
,transform_padding,65,0.0383669409577612,RMSprop,4,6,4,5,0,0.5601930618286133,
,transform_padding,4,0.0074707135172388,SGD,3,4,2,7,24,0.1747742891311645,
,transform_padding,85,0.089540268921282,SGD,4,4,2,7,24,0.1643340140581131,
,transform_padding,86,0.0455835769687801,SGD,4,4,2,7,26,0.1656360924243927,
,transform_padding,73,0.0965831882686831,SGD,4,4,2,7,23,0.1743578612804412,
,transform_padding,61,0.0299279909219138,SGD,4,4,2,7,23,0.159433901309967,
,transform_padding,90,0.0421223999048777,SGD,4,4,2,7,22,0.1688025593757629,
,transform_padding,80,0.0181997891148237,SGD,4,4,2,7,28,0.1863877177238464,
,transform_padding,70,0.0586081942470968,Adam,4,6,4,3,22,0.3086496591567993,
,transform_padding,18,0.0994612645045744,RMSprop,4,2,2,5,3,0.5604504942893982,
,transform_padding,45,0.0476884538080522,SGD,3,4,6,7,1,0.2741889357566833,
,transform_padding,83,0.0530700358724034,Adam,5,4,2,7,0,0.5598857402801514,
,transform_padding,65,0.0296325680756863,SGD,4,4,2,7,17,0.1503008902072906,
,transform_padding,60,0.0262384433697798,SGD,4,4,2,7,28,0.1434962600469589,
,transform_padding,61,0.0104075134325539,SGD,4,4,2,7,29,0.1697782576084137,
,transform_padding,63,0.0220445531682873,SGD,4,4,2,7,14,0.16594760119915,
,transform_padding,56,0.0239123802254865,SGD,5,2,2,7,28,0.1613893508911132,
,transform_padding,43,0.0115459952997427,RMSprop,4,4,6,7,29,0.3166572451591491,
,transform_padding,73,0.0053597314570368,Adam,5,4,2,7,16,0.3772289752960205,
,transform_padding,37,0.0154553105334184,SGD,3,4,2,7,19,0.1789263486862182,
,transform_padding,22,0.0262083796917992,RMSprop,4,2,4,3,29,0.3831726908683777,
,transform_padding,56,0.011591361869336,SGD,5,6,2,7,28,0.1621469557285308,
,transform_padding,94,0.0631680525915145,SGD,4,4,2,7,29,0.1741236746311187,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,26,0.5545074343681335,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,27,0.2213935554027557,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,27,0.1993311643600464,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,29,0.3813607692718506,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,28,0.5497657060623169,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,18,0.3025431334972381,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,29,0.4661779999732971,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,29,0.2388582825660705,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,9,0.3205919861793518,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,28,0.4605137705802917,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,21,0.2293527573347091,
,transform_padding,78,0.0265725808597423,SGD,5,4,2,7,23,0.2197928130626678,
,transform_padding,77,0.0024921326192789,SGD,4,4,2,7,29,0.2348613739013672,
,transform_padding,70,0.0359286105947178,SGD,3,4,2,3,11,0.250652551651001,
,transform_padding,77,0.0334995592571087,SGD,5,6,6,5,1,0.4398960769176483,
,transform_padding,69,0.0038917667817391,SGD,4,4,2,7,27,0.2238023728132248,
,transform_padding,83,0.0397914693153084,SGD,5,4,2,7,25,0.1983677595853805,
,transform_padding,87,0.0862574134835177,SGD,4,2,6,3,0,0.5545799732208252,
,transform_padding,64,0.0303747005141166,RMSprop,3,6,4,5,24,0.3914463520050049,
,transform_padding,87,0.0085018773356281,SGD,5,4,2,7,28,0.2457493990659713,
,transform_padding,85,0.0371752163836278,SGD,5,4,2,7,27,0.2035888433456421,
,transform_padding,86,0.0387521432402632,SGD,5,4,2,7,29,0.2161612510681152,
,transform_padding,63,0.0965831882686831,SGD,5,4,2,7,28,0.2062877863645553,
,transform_padding,83,0.0142538300190755,SGD,5,4,2,7,29,0.2236036509275436,
,transform_padding,93,0.0421223999048777,SGD,4,4,2,7,29,0.1950584948062896,
,transform_padding,92,0.0525415769243511,SGD,4,4,2,7,10,0.1924223750829696,
,transform_padding,94,0.0222142634322739,Adam,4,2,4,3,26,0.4270430505275726,
,transform_padding,3,0.0521204600601732,RMSprop,4,4,2,5,27,0.5545051097869873,
,transform_padding,100,0.0536599072423139,SGD,4,6,6,7,5,0.3281648159027099,
,transform_padding,44,0.0115986301730236,Adam,4,4,2,7,26,0.1972020268440246,
,transform_padding,22,0.0213286777773848,Adam,4,4,2,7,29,0.5536640882492065,
,transform_padding,39,0.060429707640064,Adam,4,4,2,7,4,0.5544592142105103,
,transform_padding,92,0.011993093946638,Adam,4,4,2,7,24,0.1968919038772583,
,transform_padding,45,0.0103308470846996,Adam,4,4,2,7,29,0.2336066216230392,
,transform_padding,92,0.0048681540069072,Adam,4,4,2,7,27,0.2191433161497116,
,transform_padding,58,0.0137462154431428,Adam,4,2,2,7,29,0.1769317388534546,
,transform_padding,20,0.0028473655407519,Adam,4,2,2,7,23,0.2070769965648651,
,transform_padding,92,0.0077477981071378,Adam,3,2,2,3,28,0.2562140822410583,
,transform_padding,70,0.0167541831984899,RMSprop,4,2,4,7,29,0.3416111469268799,
,transform_padding,39,0.0106538456172092,Adam,4,2,2,7,16,0.1826857626438141,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,1,0.5379084348678589,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,29,0.2021879851818084,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,27,0.1774582862854004,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,24,0.3438997268676758,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,29,0.5325105786323547,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,11,0.2740180194377899,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,26,0.249405950307846,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,26,0.2596601545810699,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,24,0.3224833607673645,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,20,0.4376585185527801,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,29,0.2078333348035812,
,transform_padding,78,0.0265725808597423,SGD,5,4,2,7,28,0.1736135184764862,
,transform_padding,77,0.0024921326192789,SGD,4,4,2,7,15,0.2422783225774765,
,transform_padding,70,0.0359286105947178,SGD,3,4,2,3,7,0.2558900117874145,
,transform_padding,77,0.0334995592571087,SGD,5,6,6,5,28,0.3950116336345672,
,transform_padding,69,0.0038917667817391,SGD,4,4,2,7,24,0.2256212681531906,
,transform_padding,83,0.0397914693153084,SGD,5,4,2,7,27,0.1849738806486129,
,transform_padding,87,0.0220948602557684,SGD,4,2,6,3,0,0.5382916927337646,
,transform_padding,65,0.0922146550230623,RMSprop,3,6,4,5,28,0.5216776132583618,
,transform_padding,4,0.0085018773356281,SGD,4,4,2,7,28,0.2032470703125,
,transform_padding,85,0.0371752163836278,SGD,5,4,2,7,25,0.1753054559230804,
,transform_padding,86,0.0378133557201923,SGD,5,4,2,7,29,0.1898898482322693,
,transform_padding,63,0.0229735617056017,SGD,5,4,2,7,29,0.1769918650388717,
,transform_padding,63,0.0223669135100532,SGD,5,4,2,7,29,0.184932678937912,
,transform_padding,62,0.0114026581732771,SGD,5,4,2,7,29,0.2100235223770141,
,transform_padding,87,0.0044551459317277,SGD,5,4,2,7,29,0.2328097075223922,
,transform_padding,72,0.0273790406447481,Adam,5,6,4,3,27,0.4163811802864074,
,transform_padding,18,0.0495910926472029,RMSprop,5,2,2,5,25,0.5381203889846802,
,transform_padding,39,0.0540183238742721,SGD,5,4,6,7,27,0.3984238505363464,
,transform_padding,57,0.0133820285723318,Adam,5,4,2,7,29,0.4167593419551849,
,transform_padding,79,0.0585296282825975,SGD,5,4,2,7,26,0.1833016872406005,
,transform_padding,74,0.0560803257436385,SGD,5,4,2,7,29,0.1823440492153167,
,transform_padding,93,0.0198108399624905,SGD,5,4,2,7,27,0.1886661648750305,
,transform_padding,45,0.081154578874256,SGD,3,4,2,7,28,0.2238899916410446,
,transform_padding,82,0.0239123802254865,SGD,5,2,2,7,27,0.1813680380582809,
,transform_padding,91,0.0975208571624681,RMSprop,4,4,6,7,27,0.5320749282836914,
,transform_padding,59,0.0135155525650454,Adam,5,4,2,7,29,0.5242516994476318,
,transform_padding,67,0.0082046256716793,SGD,3,4,2,7,14,0.2171998471021652,
,transform_padding,75,0.034943912979664,RMSprop,5,2,4,3,0,0.5382916927337646,
,transform_padding,82,0.0655793923460549,SGD,4,6,2,7,29,0.1853404641151428,
,transform_padding,83,0.0212396603184767,SGD,5,2,2,7,27,0.200475201010704,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,7,0.5589011907577515,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,29,0.1865717619657516,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,14,0.1711228787899017,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,29,0.3120136559009552,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,2,0.5564414262771606,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,8,0.2733124196529388,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,28,0.381773829460144,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,29,0.2202706784009933,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,29,0.2943058311939239,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,28,0.4403485655784607,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,22,0.193555474281311,
,transform_padding,78,0.0265725808597423,SGD,5,4,2,7,26,0.1929458081722259,
,transform_padding,80,0.0029780054829285,SGD,4,4,2,7,29,0.2130460441112518,
,transform_padding,80,0.0284674128349914,SGD,3,4,2,3,28,0.2226693332195282,
,transform_padding,69,0.0348965946571749,SGD,5,6,6,5,10,0.4267056882381439,
,transform_padding,90,0.0038455845848535,SGD,4,4,2,7,9,0.2194053381681442,
,transform_padding,67,0.0852598623416662,SGD,4,4,2,7,12,0.1764070391654968,
,transform_padding,71,0.0829060069982468,SGD,4,2,6,3,0,0.559048593044281,
,transform_padding,63,0.0413732923998244,RMSprop,4,6,4,5,1,0.5588693618774414,
,transform_padding,4,0.0976199944613017,SGD,4,4,2,7,29,0.1746951341629028,
,transform_padding,9,0.0953050032891418,SGD,4,4,2,7,23,0.1824696063995361,
,transform_padding,22,0.0378667796583679,SGD,4,4,2,7,12,0.1774475276470184,
,transform_padding,62,0.0399801470016597,SGD,4,4,2,7,24,0.1764177978038787,
,transform_padding,88,0.0135577719544456,SGD,4,4,2,7,29,0.1856000125408172,
,transform_padding,1,0.0444731933926834,SGD,4,4,2,7,28,0.187760517001152,
,transform_padding,42,0.0946557308085186,SGD,3,4,2,7,23,0.1942312568426132,
,transform_padding,19,0.0195232208289595,Adam,4,2,4,3,29,0.329952597618103,
,transform_padding,62,0.0604795764134586,RMSprop,4,4,2,5,28,0.5590037107467651,
,transform_padding,75,0.0476884538080522,SGD,4,6,6,7,29,0.3446879982948303,
,transform_padding,88,0.0539090030446505,Adam,3,4,2,7,28,0.2041489332914352,
,transform_padding,61,0.0292217206996801,SGD,4,4,2,7,15,0.1838575601577758,
,transform_padding,44,0.0506900488059375,SGD,4,4,2,7,28,0.1859360635280609,
,transform_padding,66,0.0211553121701472,SGD,4,4,2,7,25,0.1763051450252533,
,transform_padding,70,0.0201572180220069,SGD,4,4,2,7,25,0.1819652915000915,
,transform_padding,84,0.0955018253268317,SGD,4,2,2,7,27,0.1773141324520111,
,transform_padding,57,0.0092320571141837,RMSprop,4,4,6,7,25,0.2513997554779053,
,transform_padding,68,0.0591656631209359,Adam,5,4,2,7,7,0.5589032173156738,
,transform_padding,33,0.0234500284721521,SGD,3,4,2,7,9,0.1900982111692428,
,transform_padding,75,0.0636814213520725,RMSprop,4,2,4,3,28,0.5144587755203247,
,transform_padding,48,0.0123764103943763,SGD,5,6,2,7,29,0.2009888887405395,
,transform_padding,58,0.0268481902644895,SGD,4,4,2,7,26,0.1914113759994506,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,0,0.5567914843559265,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,27,0.2146437168121338,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,27,0.1976936906576156,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,28,0.3061286211013794,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,28,0.4869076609611511,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,26,0.296921968460083,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,29,0.4917935729026794,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,26,0.246145486831665,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,25,0.2252622246742248,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,21,0.4467678964138031,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,29,0.2006533145904541,
,transform_padding,76,0.0030070162326071,SGD,4,4,2,7,29,0.2173683494329452,
,transform_padding,78,0.0295639882241421,SGD,4,4,2,7,28,0.1990117728710174,
,transform_padding,70,0.0359286105947178,SGD,4,4,2,3,26,0.2450183629989624,
,transform_padding,79,0.0336400390325894,SGD,4,6,6,5,26,0.3756779432296753,
,transform_padding,84,0.0910492703880982,SGD,4,4,2,7,22,0.2117564529180526,
,transform_padding,65,0.0030937883175084,SGD,3,4,2,7,26,0.2217522859573364,
,transform_padding,87,0.0220948602557684,SGD,4,2,6,3,0,0.556861162185669,
,transform_padding,65,0.0383669409577612,RMSprop,4,6,4,5,23,0.5566248297691345,
,transform_padding,4,0.0074707135172388,SGD,3,4,2,7,23,0.2191971242427826,
,transform_padding,100,0.0162726950396586,SGD,4,4,2,7,24,0.2113037556409835,
,transform_padding,89,0.0378133557201923,SGD,4,4,2,7,29,0.1828018128871917,
,transform_padding,90,0.0497872003637297,SGD,4,4,2,7,12,0.2067257463932037,
,transform_padding,75,0.0299279909219138,SGD,4,4,2,7,29,0.1968056261539459,
,transform_padding,70,0.049624259553013,SGD,4,4,2,7,29,0.1892240643501281,
,transform_padding,63,0.0927574010142652,SGD,4,4,2,7,28,0.1933629810810089,
,transform_padding,63,0.0993513810194266,Adam,4,2,4,3,21,0.3613226413726806,
,transform_padding,61,0.0544297062074007,RMSprop,3,4,2,5,27,0.2220280617475509,
,transform_padding,39,0.0559504768756507,SGD,4,6,6,7,8,0.3339027166366577,
,transform_padding,40,0.010908015380822,Adam,5,4,2,7,29,0.4402976036071777,
,transform_padding,73,0.0325907508070517,SGD,4,4,2,7,27,0.1974670588970184,
,transform_padding,83,0.0246540158240529,SGD,4,4,2,7,29,0.1958031356334686,
,transform_padding,84,0.0206354677473632,SGD,4,4,2,7,22,0.193924605846405,
,transform_padding,92,0.0509748263455862,SGD,4,4,2,7,29,0.179354727268219,
,transform_padding,90,0.0682999316291484,SGD,5,4,2,7,25,0.1863853186368942,
,transform_padding,94,0.042929325649566,RMSprop,5,2,2,7,9,0.5566320419311523,
,transform_padding,90,0.0540208947270152,SGD,5,4,6,7,16,0.4305755794048309,
,transform_padding,20,0.0127173454843251,Adam,5,4,2,7,23,0.5424360036849976,
,transform_padding,93,0.0644806532892557,SGD,5,2,2,3,26,0.1993619203567505,
,transform_padding,71,0.0204608173395508,RMSprop,5,4,4,7,5,0.5525458455085754,
,transform_padding,57,0.063441266171764,SGD,5,4,2,7,28,0.1832696050405502,
,transform_padding,38,0.063512210106407,Adam,5,4,2,7,3,0.5566223859786987,
,transform_padding,97,0.0171233759731639,SGD,5,4,2,7,26,0.1941935718059539,
,transform_padding,78,0.0572790447079962,SGD,4,4,2,7,29,0.1521458029747009,
,transform_padding,8,0.0886232650857624,Adam,3,2,4,3,26,0.2915283143520355,
,transform_padding,33,0.0082875223637681,RMSprop,5,4,2,7,25,0.5564417839050293,
,transform_padding,32,0.0010821382910613,Adam,3,6,6,7,26,0.2728057503700256,
,transform_padding,54,0.016973078532467,Adam,5,2,2,5,26,0.5555082559585571,
,transform_padding,52,0.0064874770660586,RMSprop,4,6,2,3,28,0.2717795372009277,
,transform_padding,49,0.0876197110102369,SGD,4,4,4,7,17,0.2538544535636902,
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,18,0.4306538999080658,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,26,0.1623047292232513,
,transform_padding,76,0.0030070162326071,SGD,4,4,2,7,10,0.1864800304174423,
,transform_padding,78,0.0295639882241421,SGD,4,4,2,7,29,0.1622229814529419,
,transform_padding,70,0.0359286105947178,SGD,4,4,2,3,4,0.1789992898702621,
,transform_padding,79,0.0336400390325894,SGD,4,6,6,5,19,0.3445250391960144,
,transform_padding,84,0.0910492703880982,SGD,4,4,2,7,20,0.1368074417114257,
,transform_padding,65,0.0852598623416662,SGD,3,4,2,7,26,0.1787093877792358,
,transform_padding,87,0.0038985908561516,SGD,4,2,6,3,0,0.5573680400848389,
,transform_padding,64,0.0328999009404944,RMSprop,4,6,4,5,14,0.5571038126945496,
,transform_padding,88,0.0976199944613017,SGD,3,4,2,7,5,0.1792864054441452,
,transform_padding,78,0.0318807088741989,SGD,4,4,2,7,29,0.1534955352544784,
,transform_padding,86,0.0378133557201923,SGD,4,4,2,7,28,0.153961956501007,
,transform_padding,68,0.0153079789131822,SGD,4,4,2,7,15,0.1551800072193145,
,transform_padding,84,0.0326852446562814,SGD,4,4,2,7,27,0.1515498757362365,
,transform_padding,89,0.049624259553013,SGD,4,4,2,7,25,0.1604586392641067,
,transform_padding,6,0.0083389715112556,SGD,4,4,2,7,28,0.1710110157728195,
,transform_padding,82,0.0993513810194266,Adam,4,2,4,3,23,0.3311027288436889,
,transform_padding,61,0.0503912576303477,RMSprop,3,4,2,5,29,0.207553744316101,
,transform_padding,17,0.0476884538080522,SGD,4,6,6,7,25,0.3161022067070007,
,transform_padding,74,0.0205843257912226,Adam,5,4,2,7,1,0.557109534740448,
,transform_padding,93,0.0559915723495447,SGD,4,4,2,7,20,0.1537267863750457,
,transform_padding,83,0.0287211269809629,SGD,4,4,2,7,29,0.1444299519062042,
,transform_padding,83,0.0198108399624905,SGD,4,4,2,7,23,0.1493398398160934,
,transform_padding,100,0.0216335645913736,SGD,4,4,2,7,27,0.170998141169548,
,transform_padding,58,0.0107571659222339,SGD,5,4,2,7,27,0.2143040150403976,
,transform_padding,45,0.0243253721709445,RMSprop,4,2,2,7,29,0.550208568572998,
,transform_padding,83,0.0138974261466492,SGD,4,4,6,7,21,0.3387362957000732,
,transform_padding,72,0.0646905918587342,Adam,5,4,2,7,2,0.5572199821472168,
,transform_padding,91,0.0063505822103937,SGD,3,2,2,3,15,0.1992187201976776,
,transform_padding,22,0.0176515380785628,RMSprop,4,4,4,7,17,0.3472685813903808,
,transform_padding,83,0.05247845001990915,SGD,4,4,2,7,15,0.14150021970272064,
